Timestamp(us),Sensor id,Value 0,Value 1,Value 2  
1.61099E+15,1,-0.00195,-0.01074,-1.00247
1.61099E+15,2,-1.28178,-0.61037,-0.24415
1.61099E+15,1,-0.00049,-0.00439,-1.0015
1.61099E+15,2,-1.34281,-0.67141,-0.30519
1.61099E+15,1,-0.00244,-0.00244,-1.0054
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,-0.00391,-0.00146,-1.00052
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00195,-0.00488,-1.00101
1.61099E+15,2,-1.46489,-0.4883,-0.30519
1.61099E+15,1,-0.00146,-0.00781,-0.9971
1.61099E+15,2,-1.52593,-0.4883,-0.30519
1.61099E+15,1,0,-0.01025,-0.99905
1.61099E+15,2,-1.28178,-0.67141,-0.24415
1.61099E+15,1,0.00146,-0.01318,-1.00101
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,0.00098,-0.01221,-1.0015
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,0.00049,-0.00928,-1.00052
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,0,-0.00781,-0.99857
1.61099E+15,2,-1.40385,-0.91556,-0.18311
1.61099E+15,1,0.00049,-0.00635,-0.99905
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.00049,-0.00537,-0.99759
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.00195,-0.00342,-0.99857
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.00439,-0.00342,-1.00003
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,-0.00195,-0.00977,-0.99808
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.00293,-0.00928,-1.00052
1.61099E+15,2,-1.34281,-0.79348,-0.30519
1.61099E+15,1,0,-0.01807,-0.99808
1.61099E+15,2,-1.40385,-0.79348,-0.30519
1.61099E+15,1,-0.00098,-0.01318,-1.00052
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00098,-0.00977,-0.99759
1.61099E+15,2,-1.28178,-0.79348,-0.18311
1.61099E+15,1,-0.00146,-0.00391,-0.99954
1.61099E+15,2,-1.52593,-0.79348,-0.24415
1.61099E+15,1,-0.00244,-0.00195,-1.0015
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,-0.00195,-0.00391,-1.0015
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,-0.00146,-0.00586,-1.00052
1.61099E+15,2,-1.52593,-0.61037,-0.36622
1.61099E+15,1,-0.00293,-0.00977,-0.99661
1.61099E+15,2,-1.34281,-0.61037,-0.30519
1.61099E+15,1,-0.00146,-0.01221,-0.99954
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,0,-0.01221,-0.99954
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,-0.00098,-0.01123,-1.00052
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,-0.00244,-0.0083,-1.00101
1.61099E+15,2,-1.40385,-0.91556,-0.18311
1.61099E+15,1,-0.00195,-0.00635,-0.99954
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,-0.00098,-0.00488,-0.9971
1.61099E+15,2,-1.58696,-0.54933,-0.24415
1.61099E+15,1,-0.00342,-0.00439,-0.99905
1.61099E+15,2,-1.34281,-0.61037,-0.24415
1.61099E+15,1,-0.00049,-0.00439,-1.0015
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.00244,-0.00488,-0.99905
1.61099E+15,2,-1.46489,-0.73244,-0.30519
1.61099E+15,1,0,-0.00635,-1.00247
1.61099E+15,2,-1.40385,-0.61037,-0.30519
1.61099E+15,1,0.00098,-0.0127,-0.99808
1.61099E+15,2,-1.34281,-0.61037,-0.30519
1.61099E+15,1,0,-0.01416,-0.99857
1.61099E+15,2,-1.40385,-0.54933,-0.30519
1.61099E+15,1,0.00049,-0.01758,-0.9971
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,-0.00195,-0.01318,-0.99808
1.61099E+15,2,-1.52593,-0.61037,-0.24415
1.61099E+15,1,-0.00195,-0.01123,-0.99954
1.61099E+15,2,-1.34281,-0.67141,-0.18311
1.61099E+15,1,-0.00342,-0.00537,-0.99612
1.61099E+15,2,-1.46489,-0.4883,-0.18311
1.61099E+15,1,-0.00586,-0.00146,-0.9971
1.61099E+15,2,-1.46489,-0.61037,-0.24415
1.61099E+15,1,-0.00391,0.00049,-0.99808
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.00391,-0.00244,-1.0015
1.61099E+15,2,-1.34281,-0.61037,-0.18311
1.61099E+15,1,-0.00195,-0.00684,-0.99808
1.61099E+15,2,-1.46489,-0.73244,-0.30519
1.61099E+15,1,-0.00146,-0.01074,-1.00101
1.61099E+15,2,-1.40385,-0.85452,-0.30519
1.61099E+15,1,-0.00098,-0.01514,-0.99905
1.61099E+15,2,-1.40385,-0.54933,-0.30519
1.61099E+15,1,-0.00146,-0.01318,-1.00003
1.61099E+15,2,-1.52593,-0.54933,-0.24415
1.61099E+15,1,-0.00049,-0.01025,-0.99759
1.61099E+15,2,-1.52593,-0.61037,-0.24415
1.61099E+15,1,-0.00098,-0.00586,-0.99905
1.61099E+15,2,-1.58696,-0.67141,-0.24415
1.61099E+15,1,-0.00146,-0.00146,-0.99954
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.00098,-0.00293,-0.99759
1.61099E+15,2,-1.40385,-0.73244,-0.24415
1.61099E+15,1,0,-0.00391,-0.99954
1.61099E+15,2,-1.34281,-0.85452,-0.24415
1.61099E+15,1,-0.00098,-0.0083,-0.99759
1.61099E+15,2,-1.58696,-0.61037,-0.36622
1.61099E+15,1,-0.00049,-0.01172,-1.00101
1.61099E+15,2,-1.46489,-0.42726,-0.36622
1.61099E+15,1,-0.00098,-0.00977,-0.99905
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,0,-0.01221,-0.99954
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,-0.00195,-0.01025,-0.9971
1.61099E+15,2,-1.52593,-0.4883,-0.24415
1.61099E+15,1,-0.00244,-0.00879,-0.9971
1.61099E+15,2,-1.34281,-0.42726,-0.24415
1.61099E+15,1,-0.00098,-0.00732,-0.99954
1.61099E+15,2,-1.34281,-0.4883,-0.24415
1.61099E+15,1,-0.00195,-0.00586,-1.00052
1.61099E+15,2,-1.46489,-0.4883,-0.24415
1.61099E+15,1,-0.00293,-0.00488,-0.99905
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.00146,-0.00732,-0.99759
1.61099E+15,2,-1.46489,-0.61037,-0.24415
1.61099E+15,1,-0.00146,-0.00684,-0.99808
1.61099E+15,2,-1.46489,-0.91556,-0.24415
1.61099E+15,1,-0.00098,-0.0083,-0.99857
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,-0.00049,-0.00879,-0.99905
1.61099E+15,2,-1.58696,-0.4883,-0.30519
1.61099E+15,1,-0.00049,-0.00977,-0.99954
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,0,-0.00928,-1.00247
1.61099E+15,2,-1.648,-0.73244,-0.30519
1.61099E+15,1,0.00195,-0.00684,-1.0015
1.61099E+15,2,-1.46489,-0.61037,-0.24415
1.61099E+15,1,0,-0.00293,-1.00003
1.61099E+15,2,-1.34281,-0.73244,-0.18311
1.61099E+15,1,0.00195,-0.00391,-0.99905
1.61099E+15,2,-1.22074,-0.73244,-0.24415
1.61099E+15,1,0.00049,-0.00684,-0.99905
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,0.00049,-0.00977,-0.99905
1.61099E+15,2,-1.28178,-0.79348,-0.30519
1.61099E+15,1,0,-0.01318,-0.99564
1.61099E+15,2,-1.34281,-0.73244,-0.24415
1.61099E+15,1,-0.00098,-0.01221,-0.99759
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,-0.00195,-0.01172,-1.00052
1.61099E+15,2,-1.40385,-0.54933,-0.24415
1.61099E+15,1,-0.00488,-0.00781,-0.99954
1.61099E+15,2,-1.58696,-0.79348,-0.30519
1.61099E+15,1,-0.00342,-0.00537,-0.99857
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.00439,-0.00391,-0.9971
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.00439,-0.00488,-1.00003
1.61099E+15,2,-1.40385,-0.61037,-0.30519
1.61099E+15,1,-0.00244,-0.00537,-0.99857
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,-0.00195,-0.00781,-1.00003
1.61099E+15,2,-1.28178,-0.61037,-0.24415
1.61099E+15,1,-0.00195,-0.00928,-0.99808
1.61099E+15,2,-1.40385,-0.73244,-0.24415
1.61099E+15,1,-0.00098,-0.01172,-0.99954
1.61099E+15,2,-1.34281,-0.73244,-0.24415
1.61099E+15,1,-0.00049,-0.0083,-0.99857
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,0.00195,-0.00684,-0.99954
1.61099E+15,2,-1.34281,-0.61037,-0.24415
1.61099E+15,1,0.00244,-0.00635,-0.99808
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,0.00342,-0.00684,-1.00198
1.61099E+15,2,-1.52593,-0.61037,-0.36622
1.61099E+15,1,0.00488,-0.00879,-1.00735
1.61099E+15,2,-1.34281,-0.73244,-0.30519
1.61099E+15,1,0.00586,-0.00928,-0.9971
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,0.00098,-0.00684,-1.0015
1.61099E+15,2,-1.46489,-0.61037,-0.24415
1.61099E+15,1,0.00049,-0.00781,-1.00052
1.61099E+15,2,-1.40385,-0.42726,-0.24415
1.61099E+15,1,0,-0.00684,-1.00394
1.61099E+15,2,-1.28178,-0.54933,-0.24415
1.61099E+15,1,-0.00098,-0.0083,-0.99905
1.61099E+15,2,-1.40385,-0.36622,-0.30519
1.61099E+15,1,-0.00049,-0.01074,-1.00198
1.61099E+15,2,-1.22074,-0.67141,-0.24415
1.61099E+15,1,-0.00293,-0.01025,-1.00003
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.00391,-0.00879,-0.99857
1.61099E+15,2,-1.40385,-0.73244,-0.24415
1.61099E+15,1,-0.00537,-0.00879,-1.00003
1.61099E+15,2,-1.34281,-0.67141,-0.24415
1.61099E+15,1,-0.00391,-0.0083,-0.99905
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,-0.00293,-0.00879,-1.00003
1.61099E+15,2,-1.46489,-0.54933,-0.30519
1.61099E+15,1,-0.00098,-0.00732,-0.99905
1.61099E+15,2,-1.34281,-0.67141,-0.30519
1.61099E+15,1,-0.00049,-0.00537,-1.00003
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.00098,-0.00586,-1.00052
1.61099E+15,2,-1.40385,-0.73244,-0.24415
1.61099E+15,1,-0.00146,-0.00635,-0.99905
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,0.00049,-0.00635,-0.99954
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,0,-0.00781,-0.99954
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,0.00146,-0.0083,-0.99857
1.61099E+15,2,-1.28178,-0.79348,-0.24415
1.61099E+15,1,0.00049,-0.00977,-1.00052
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,-0.00098,-0.01123,-0.99808
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.00195,-0.00879,-0.99808
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.00195,-0.00781,-0.99808
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.00195,-0.00781,-0.99857
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.00244,-0.00684,-1.00101
1.61099E+15,2,-1.46489,-0.54933,-0.30519
1.61099E+15,1,-0.00293,-0.00635,-0.99759
1.61099E+15,2,-1.40385,-0.4883,-0.30519
1.61099E+15,1,-0.00342,-0.00781,-0.99612
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.00635,-0.0083,-0.99759
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,-0.00488,-0.0083,-0.9971
1.61099E+15,2,-1.34281,-0.85452,-0.30519
1.61099E+15,1,-0.00439,-0.00879,-0.9971
1.61099E+15,2,-1.46489,-0.36622,-0.36622
1.61099E+15,1,-0.00342,-0.00781,-0.99857
1.61099E+15,2,-1.52593,-0.67141,-0.36622
1.61099E+15,1,0.00195,-0.00781,-0.99808
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,0.00391,-0.00977,-1.01028
1.61099E+15,2,-1.28178,-0.67141,-0.30519
1.61099E+15,1,0.00098,-0.00488,-0.99515
1.61099E+15,2,-1.58696,-0.42726,-0.24415
1.61099E+15,1,-0.00244,-0.00244,-0.99173
1.61099E+15,2,-1.46489,-0.54933,-0.24415
1.61099E+15,1,-0.00391,-0.00635,-0.99905
1.61099E+15,2,-1.52593,-0.36622,-0.30519
1.61099E+15,1,-0.00098,-0.00732,-1.00198
1.61099E+15,2,-1.22074,-0.4883,-0.24415
1.61099E+15,1,0.00049,-0.00684,-0.99857
1.61099E+15,2,-1.34281,-0.54933,-0.30519
1.61099E+15,1,0.00098,-0.0083,-1.00101
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,-0.00244,-0.00879,-0.99808
1.61099E+15,2,-1.40385,-0.54933,-0.24415
1.61099E+15,1,-0.00195,-0.0083,-0.99905
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.00342,-0.00879,-0.99808
1.61099E+15,2,-1.58696,-0.54933,-0.30519
1.61099E+15,1,-0.00195,-0.00928,-0.99857
1.61099E+15,2,-1.34281,-0.73244,-0.24415
1.61099E+15,1,-0.00293,-0.00977,-1.00101
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.00293,-0.00977,-0.9971
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00195,-0.00781,-0.99905
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00244,-0.00684,-0.99759
1.61099E+15,2,-1.58696,-0.67141,-0.30519
1.61099E+15,1,-0.00049,-0.00732,-1.00052
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.00098,-0.00684,-0.99857
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,-0.00098,-0.00635,-0.99857
1.61099E+15,2,-1.40385,-0.54933,-0.24415
1.61099E+15,1,0.00049,-0.00635,-0.99954
1.61099E+15,2,-1.58696,-0.73244,-0.30519
1.61099E+15,1,0.00098,-0.00732,-0.99905
1.61099E+15,2,-1.52593,-0.67141,-0.30519
1.61099E+15,1,-0.00098,-0.00635,-0.99857
1.61099E+15,2,-1.40385,-0.61037,-0.30519
1.61099E+15,1,0,-0.00684,-1.00003
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,-0.00146,-0.00586,-0.99661
1.61099E+15,2,-1.58696,-0.61037,-0.24415
1.61099E+15,1,-0.00098,-0.00586,-0.99808
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.00342,-0.0083,-0.99857
1.61099E+15,2,-1.46489,-0.54933,-0.30519
1.61099E+15,1,-0.00342,-0.00781,-0.99857
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,-0.00342,-0.00879,-0.99905
1.61099E+15,2,-1.40385,-0.67141,-0.30519
1.61099E+15,1,-0.00244,-0.00879,-0.99759
1.61099E+15,2,-1.46489,-0.61037,-0.24415
1.61099E+15,1,-0.00244,-0.00635,-0.99759
1.61099E+15,2,-1.40385,-0.61037,-0.24415
1.61099E+15,1,-0.00146,-0.00781,-0.99905
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,0.00049,-0.00879,-1.00101
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,0.00049,-0.0083,-0.99954
1.61099E+15,2,-1.40385,-0.61037,-0.30519
1.61099E+15,1,0.00244,-0.0083,-1.00003
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,0.00195,-0.00781,-0.99954
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,0,-0.00781,-0.99857
1.61099E+15,2,-1.46489,-0.4883,-0.30519
1.61099E+15,1,0.00098,-0.00781,-0.99954
1.61099E+15,2,-1.34281,-0.61037,-0.24415
1.61099E+15,1,0.00098,-0.00635,-1.00052
1.61099E+15,2,-1.40385,-0.54933,-0.30519
1.61099E+15,1,-0.00098,-0.00635,-0.99857
1.61099E+15,2,-1.40385,-0.42726,-0.30519
1.61099E+15,1,-0.00244,-0.00732,-0.99857
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,-0.00244,-0.00635,-0.99954
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.00293,-0.00586,-0.99857
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,-0.00293,-0.00439,-0.99661
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.00293,-0.00732,-0.99808
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.00342,-0.00879,-0.99954
1.61099E+15,2,-1.40385,-0.73244,-0.30519
1.61099E+15,1,-0.00195,-0.00977,-0.99905
1.61099E+15,2,-1.46489,-0.54933,-0.30519
1.61099E+15,1,-0.00244,-0.00977,-0.99954
1.61099E+15,2,-1.52593,-0.79348,-0.30519
1.61099E+15,1,-0.00098,-0.0083,-0.99759
1.61099E+15,2,-1.46489,-0.54933,-0.24415
1.61099E+15,1,-0.00293,-0.01025,-0.99857
1.61099E+15,2,-1.34281,-0.67141,-0.24415
1.61099E+15,1,0,-0.01025,-0.9971
1.61099E+15,2,-1.52593,-0.61037,-0.30519
1.61099E+15,1,0.00049,-0.01318,-0.99857
1.61099E+15,2,-1.46489,-0.79348,-0.30519
1.61099E+15,1,-0.00195,-0.01025,-0.99759
1.61099E+15,2,-1.34281,-0.91556,-0.30519
1.61099E+15,1,0.00049,0.00049,-0.99466
1.61099E+15,2,-1.52593,-0.97659,-0.24415
1.61099E+15,1,-0.00586,-0.00342,-0.9971
1.61099E+15,2,-1.52593,-0.67141,-0.24415
1.61099E+15,1,-0.0083,-0.00537,-1.00052
1.61099E+15,2,-1.28178,-0.61037,-0.24415
1.61099E+15,1,-0.00732,-0.00977,-0.98978
1.61099E+15,2,-1.58696,-0.4883,-0.30519
1.61099E+15,1,-0.00586,-0.0083,-1.00345
1.61099E+15,2,-1.03763,-0.30519,-0.30519
1.61099E+15,1,0,-0.01123,-0.99222
1.61099E+15,2,-1.34281,-0.36622,-0.24415
1.61099E+15,1,-0.00098,-0.01074,-1.00638
1.61099E+15,2,-1.1597,-0.12207,-0.24415
1.61099E+15,1,0.00391,-0.0083,-0.99954
1.61099E+15,2,-1.40385,-0.18311,-0.18311
1.61099E+15,1,0.00195,-0.00781,-1.00638
1.61099E+15,2,-1.34281,-0.36622,-0.24415
1.61099E+15,1,0.00342,-0.00488,-0.99417
1.61099E+15,2,-1.34281,-0.61037,-0.30519
1.61099E+15,1,0.00391,-0.00439,-1.00443
1.61099E+15,2,-1.28178,-0.42726,-0.30519
1.61099E+15,1,0.00049,-0.00439,-1.00345
1.61099E+15,2,-1.28178,-0.54933,-0.24415
1.61099E+15,1,-0.00098,-0.00684,-1.00296
1.61099E+15,2,-1.28178,-0.73244,-0.30519
1.61099E+15,1,0,-0.00928,-0.99808
1.61099E+15,2,-1.648,-0.61037,-0.30519
1.61099E+15,1,-0.00049,-0.01172,-0.99905
1.61099E+15,2,-1.28178,-0.79348,-0.24415
1.61099E+15,1,0,-0.01172,-0.99905
1.61099E+15,2,-1.648,-0.4883,-0.30519
1.61099E+15,1,0.00146,-0.01172,-1.0015
1.61099E+15,2,-1.28178,-0.85452,-0.24415
1.61099E+15,1,0.00146,-0.00879,-1.00589
1.61099E+15,2,-1.58696,-0.4883,-0.30519
1.61099E+15,1,0,-0.00928,-1.00101
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,-0.00146,-0.00537,-1.00052
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.00146,-0.00537,-0.99857
1.61099E+15,2,-1.28178,-0.79348,-0.30519
1.61099E+15,1,0.00098,-0.00586,-1.0015
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,0,-0.00635,-0.99954
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,0.00049,-0.0083,-1.00296
1.61099E+15,2,-1.52593,-0.73244,-0.30519
1.61099E+15,1,-0.00098,-0.00928,-0.99661
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,-0.00049,-0.01074,-0.99759
1.61099E+15,2,-1.52593,-0.61037,-0.36622
1.61099E+15,1,-0.00146,-0.01025,-0.99759
1.61099E+15,2,-1.22074,-0.73244,-0.24415
1.61099E+15,1,-0.00098,-0.00781,-1.00296
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.00293,-0.00635,-1.00101
1.61099E+15,2,-1.46489,-0.67141,-0.30519
1.61099E+15,1,-0.00195,-0.00537,-0.99661
1.61099E+15,2,-1.28178,-0.79348,-0.24415
1.61099E+15,1,-0.00049,-0.00684,-0.99564
1.61099E+15,2,-1.34281,-0.91556,-0.24415
1.61099E+15,1,-0.00146,-0.00732,-0.99612
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00293,-0.0083,-1.0015
1.61099E+15,2,-1.34281,-0.91556,-0.30519
1.61099E+15,1,-0.00098,-0.00879,-1.00198
1.61099E+15,2,-1.34281,-1.03763,-0.30519
1.61099E+15,1,-0.00244,-0.00635,-0.99905
1.61099E+15,2,-1.52593,-0.4883,-0.36622
1.61099E+15,1,-0.00244,-0.00879,-0.99808
1.61099E+15,2,-1.648,-0.42726,-0.30519
1.61099E+15,1,-0.00146,-0.01074,-0.99075
1.61099E+15,2,-1.58696,-0.54933,-0.24415
1.61099E+15,1,-0.00146,-0.01221,-1.00931
1.61099E+15,2,-1.46489,-0.85452,-0.30519
1.61099E+15,1,0.00342,-0.00977,-1.00882
1.61099E+15,2,-1.28178,-0.85452,-0.30519
1.61099E+15,1,0.00439,-0.00732,-0.99612
1.61099E+15,2,-1.34281,-0.54933,-0.24415
1.61099E+15,1,-0.00244,-0.00537,-0.99124
1.61099E+15,2,-1.70904,-0.61037,-0.24415
1.61099E+15,1,-0.00732,-0.00781,-1.00784
1.61099E+15,2,-1.46489,-0.85452,-0.24415
1.61099E+15,1,-0.00146,-0.00586,-1.00345
1.61099E+15,2,-1.28178,-0.85452,-0.30519
1.61099E+15,1,-0.00049,-0.00537,-0.99124
1.61099E+15,2,-1.52593,-0.85452,-0.24415
1.61099E+15,1,-0.00342,-0.0083,-0.99564
1.61099E+15,2,-1.648,-0.79348,-0.24415
1.61099E+15,1,-0.00098,-0.01074,-1.0054
1.61099E+15,2,-1.40385,-0.97659,-0.30519
1.61099E+15,1,-0.00049,-0.00879,-0.99954
1.61099E+15,2,-1.1597,-0.91556,-0.30519
1.61099E+15,1,-0.00146,-0.00586,-0.99368
1.61099E+15,2,-1.28178,-0.61037,-0.24415
1.61099E+15,1,-0.00195,-0.00977,-0.99954
1.61099E+15,2,-1.52593,-0.4883,-0.24415
1.61099E+15,1,-0.00293,-0.0083,-1.00003
1.61099E+15,2,-1.46489,-0.85452,-0.24415
1.61099E+15,1,-0.00244,-0.00684,-0.99857
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,-0.00195,-0.00537,-0.99564
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,-0.00293,-0.00537,-1.00101
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,0.00146,-0.00684,-0.99612
1.61099E+15,2,-1.40385,-0.73244,-0.24415
1.61099E+15,1,-0.00146,-0.00879,-1.00443
1.61099E+15,2,-1.58696,-0.61037,-0.30519
1.61099E+15,1,-0.00049,-0.0083,-0.99564
1.61099E+15,2,-1.34281,-0.85452,-0.30519
1.61099E+15,1,-0.00098,-0.00928,-0.9971
1.61099E+15,2,-1.46489,-0.85452,-0.30519
1.61099E+15,1,-0.00146,-0.00928,-1.00394
1.61099E+15,2,-1.46489,-0.73244,-0.24415
1.61099E+15,1,-0.00293,-0.00732,-0.99173
1.61099E+15,2,-1.34281,-0.79348,-0.24415
1.61099E+15,1,-0.00098,-0.01074,-1.00101
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,-0.00244,-0.00781,-0.99319
1.61099E+15,2,-1.58696,-0.54933,-0.36622
1.61099E+15,1,-0.00098,-0.00684,-1.00443
1.61099E+15,2,-1.40385,-0.85452,-0.24415
1.61099E+15,1,-0.00244,-0.00684,-0.9971
1.61099E+15,2,-1.40385,-0.61037,-0.30519
1.61099E+15,1,-0.00146,-0.00684,-0.99954
1.61099E+15,2,-1.34281,-0.91556,-0.24415
1.61099E+15,1,-0.00049,-0.00732,-0.99857
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00146,-0.0083,-0.9971
1.61099E+15,2,-1.46489,-0.61037,-0.30519
1.61099E+15,1,-0.00244,-0.00879,-0.9971
1.61099E+15,2,-1.34281,-0.54933,-0.30519
1.61099E+15,1,-0.00146,-0.00928,-1.00052
1.61099E+15,2,-1.70904,-0.61037,-0.30519
1.61099E+15,1,-0.00244,-0.00781,-1.00101
1.61099E+15,2,-1.46489,-0.79348,-0.24415
1.61099E+15,1,-0.00146,-0.00732,-0.99808
1.61099E+15,2,-1.40385,-0.85452,-0.24415
1.61099E+15,1,-0.00195,-0.00586,-0.99564
1.61099E+15,2,-1.40385,-0.79348,-0.18311
1.61099E+15,1,-0.00244,-0.00732,-1.0015
1.61099E+15,2,-1.40385,-0.79348,-0.24415
1.61099E+15,1,-0.00098,-0.00781,-1.00052
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,0,-0.00635,-0.99857
1.61099E+15,2,-1.22074,-0.79348,-0.24415
1.61099E+15,1,0,-0.00781,-0.99612
1.61099E+15,2,-1.52593,-0.54933,-0.30519
1.61099E+15,1,-0.00049,-0.00928,-0.99905
1.61099E+15,2,-1.46489,-0.67141,-0.24415
1.61099E+15,1,-0.00098,-0.01025,-1.00101
1.61099E+15,2,-1.40385,-0.85452,-0.24415
1.61099E+15,1,-0.00098,-0.00977,-1.00052
1.61099E+15,2,-1.34281,-0.73244,-0.24415
1.61099E+15,1,0.00049,-0.0083,-0.99857
1.61099E+15,2,-1.40385,-0.67141,-0.24415
1.61099E+15,1,-0.00098,-0.00732,-0.99759
1.61099E+15,2,-1.58696,-0.42726,-0.30519
1.61099E+15,1,-0.00195,-0.00732,-0.99759
1.61099E+15,2,-1.46489,-0.54933,-0.30519
